company,rating,title,pros,cons,reviewer_title,reviewer_location,datetime,is_current_job
GIC,5,Good for people looking to stay for a long period of time,"- strong mentorship culture
- provides a lot of exposure
- lots of benefits, especially for self-driven learning","- tenure based promotion as compared to merit based promotion
- upper management sometimes makes decision one way without prior notice or discussion with us
- going through a lot of structural changes right now", Operations Analyst, Singapore,13-Mar-22,TRUE
GIC,5,Great working environment,"Professional and smart colleagues, good benefits",Slow progression through the ranks, Associate, Singapore,18-May-22,TRUE
GIC,5,"Good work culture, talented people.","Emphasises work life balance in my department, manageable work and innovative.","Sometimes quite a lot of security red tape, but understandable, since its GLC and security must be a priority.", Intern, Singapore,24-Apr-22,FALSE
GIC,4,Great place to work,All friendly people. Lots of opportunities,Average age is kind of high so daunting to newcomers as lesser teambuilding, Quantitative Strategist, Singapore,2-Apr-22,TRUE
GIC,1,Highly ill treat for contract staff (Vendor),Nothing to share other than that you can negotiate for a comparatively high salary with the agency.,"I have worked on two other companies previously as a contract developer previously, But what I have noticed is that GIC is maintaining a very visible boundary between the permanent and vendor staff.

1. Vendor staff are not allowed to use usual pantry (It's a well stocked pantry just for permanent staff), instead they have a separate pantry for vendor staff with very very limited snacks
2. You will not get a proper chair and desk (Though permanent staff are provided with height adjustable desks and expensive chairs). I sat on a common dinning chair with a shared desk. They pack the vendor staff in meeting rooms.
3. As per the GIC policy, Vendor staff are not allowed to have a monitor and just have to use the 14'' laptop, though permanent staff have dual monitors (If the project team is good, you may get a monitor. In my case, I got one).", Senior Software Engineer, Singapore,27-Jul-21,FALSE
GIC,2,Changing too fast,"Good benefits, buy side AM firm",Changing too fast and getting rid of staff just for the sake of changing blood, Vice President, Singapore,25-Mar-22,FALSE
GIC,5,Great company,"Excellent place to work.
Good work life balance.
Learning opportunities are more.",I don't find anything specific., Anonymous Contractor, Singapore,28-Mar-22,FALSE
GIC,5,Exciting time to be here,"Interesting time in corporate development - 40 years, looking at next stage of development, new investment themes, eco-system to support new strategies. Plenty of opportunities across spectrum of functions.",Need to have an appetite for ambiguity as the company undergoes some growing pains. But colleagues are generally some of the nicest (and smartest) people around in this industry. You can learn a lot if you are open to opportunities., Manager, Singapore,30-Nov-21,TRUE
GIC,5,receomeded place,"A great feeling of supporting a nation by supporting the great leaders' mission, especially in tough times like these.",could have made a little more fun place :), Data Engineer, Singapore,20-Feb-22,FALSE
GIC,1,Pretentious culture and no work life balance,You will work with really smart individuals,A lot of pretentious individuals and intense workload. Be ready to have weekends burnt., Associate, Singapore,25-Mar-22,TRUE
GIC,5,Great company,"Good and friendly colleagues 
Amazing pantry","Long hours
communication can be difficult at times", ISPM, Singapore,12-Feb-22,FALSE
GIC,4,Leading and slowly commercializing SWF,"Deal flow, network, work-life balance","Persistent bureaucracy and inefficiencies, pay, passiveness", Senior Vice President, Singapore,28-Jan-22,TRUE
GIC,5,Two thumbs up,"Top down focus on work-life balance, above-average salary, very family-orientated bosses",High expectations placed on your shoulders, Assistant Vice President, Singapore,25-Jan-22,TRUE
GIC,4,Decent,Good place for investing overall,not the best for tech, Associate, Singapore,9-Feb-22,FALSE
GIC,5,Great,Great place to work in,No cons for the company, Analyst, Singapore,5-Feb-22,TRUE
GIC,4,nil,Amazing work culture in office,Salary does not compete well, Tech, Singapore,2-Feb-22,TRUE
GIC,5,Internship at GIC,Nice view and good working environment,No cons to be exact, Software Engineer, Singapore,19-Jan-22,TRUE
GIC,5,Intern,Nice culture and environment to work,"No cons, one of the better company", Intern, Singapore,26-Dec-21,FALSE
GIC,5,"Great company to work for, completely different to what I initially expected!","1: Great people who are at the top of their game.
2: A growth mindset - the company really wants to change for the better, there is a very clear and transparent roadmap and strategy. 
3: D&I - there is a huge commitment to D&I, and teams are very diverse, much more so than I initially anticipated.
4: Employees are rewarded well.
5: Access and visibility of leaders.",Can't think of any right now, Senior Vice President, Singapore,17-May-21,TRUE
GIC,5,Great opportunities & excellent mentorship environment,"Full-timers were extremely dedicated. They provided a lot of guidance and mentorship throughout the internship. We also get to support real-life operations, instead of the typical research projects which do not come to real execution. Plenty of software development opportunities.","Require more OTOT hustle due to the nature of the workload. There are also some deadlines to be met. But generally, people work longer at their own discretion as they want to give in their best!", Portfolio Investment Analyst, Singapore,7-Aug-21,FALSE
GIC,4,Great colleagues and culture,"Intelligent and humble colleagues.
Resources to invest in technology and to train the employees.
Stable company and pay.","Not very exciting.
Too much reporting but less involvement in the business activities for non investment professionals.", Vice President, Singapore,27-Aug-21,TRUE
GIC,5,Great Company to work for,"Good Pay, Good Opportunities, opportunities to post in overseas offices.",Company evolves with Constant Change. Need to adapt, Senior IT Analyst, Singapore,25-Nov-21,TRUE
GIC,1,"Toxic culture, kns manager",Pay is slightly above than the mid-high band.,"Ask around, think twice before you join.

Manager disrespects and disregards subordinate's feedback, poor project management, self fish to put himself on spotlight for credits.

If you are okay to work all the time when you are actually on leave.", Anonymous Employee, Singapore,10-Nov-21,TRUE
GIC,4,Good workplace,"Excellent
Good risk culture
Leaders walk the talk",do not have any in own opinion, Anonymous Employee, Singapore,26-Nov-21,FALSE
GIC,4,Good place,"nice environment I guess, good place for internship","emmm, can't think of any", Data Analyst, Singapore,22-Nov-21,FALSE
GIC,5,Internship,"Friendly colleagues, good work life balance",Cannot think of any cons, Intern, Singapore,10-Nov-21,TRUE
GIC,3,Normal,"Good pay, bonus and benefits","Long working hours, not enough resources but at the same time not willing to nurture young talent. No team culture", Associate, Singapore,18-Oct-21,TRUE
GIC,5,"Great Company to work at, great people, and benefits","Gic is a great company to work at, the culture is quite open and the people are quite nice.",Not that I can think of, Analyst, Singapore,25-Sep-21,TRUE
GIC,5,Great platform to learn about singapore working culture,"- competitive comp and benefits
- polite culture (no one would shout at you)
- generally smart colleagues
- flexibility (especially after CoVid)
- progressive compared to other government-linked companies","- polite could be not genuine and can be passive aggressive (also gossipy), may not be unique to GIC but could be a Singaporean thing
- progressive enough but can go a long way to meet its ambitions", Assistant Vice President, Singapore,24-Feb-21,TRUE
GIC,5,Great learning ground,Lots of training opportunity be it on team level or company wide lunch and learn. Staff benefit there is also quite good.,Relatively hard for a contract staff to convert to perm staff even though it will be mentioned at the interview that it is based on your performanace., Financial Analyst, Singapore,16-Aug-21,TRUE
GIC,4,good,very good very good very,nothing much to say really, Software Engineer, Singapore,4-Nov-21,TRUE
GIC,5,Great Exposure,Good Exposure and performance driven,Nothing much about the job, Date Engineer Trainee, Singapore,26-Oct-21,FALSE
